time,s1,s2,s3,s4,s5,s6,s7,s8
1398490148,389.7380951,411.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490149,410.9305479,423.7304,378.9406021,381.2876921,nan,nan,nan,nan
1398490151,412.5607366,399.7304,378.9406021,388.2107691,nan,nan,nan,nan
1398490152,397.8890385,411.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490153,381.5871516,375.7304,366.1972394,357.0569228,nan,nan,nan,nan
1398490154,371.8060196,399.7304,359.825558,348.4030766,nan,nan,nan,nan
1398490156,386.4777177,375.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490158,389.7380951,387.7304,372.5689207,370.9030767,nan,nan,nan,nan
1398490159,391.3682837,399.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490160,392.9984724,411.7304,375.7547614,374.3646152,nan,nan,nan,nan
1398490161,404.4097932,399.7304,372.5689207,370.9030767,nan,nan,nan,nan
1398490163,401.1494158,399.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490165,367.0241328,399.7304,356.6397173,355.3261536,nan,nan,nan,nan
1398490166,368.5456422,387.7304,369.3830801,357.0569228,nan,nan,nan,nan
1398490167,381.5871516,387.7304,372.5689207,360.5184613,nan,nan,nan,nan
1398490168,389.7380951,399.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490170,397.8890385,399.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490172,404.4097932,411.7304,372.5689207,372.6338459,nan,nan,nan,nan
1398490173,399.5192271,411.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490174,389.7380951,387.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490175,366.9154535,375.7304,363.0113987,357.0569228,nan,nan,nan,nan
1398490179,394.6286611,399.7304,375.7547614,376.0953844,nan,nan,nan,nan
1398490181,406.0399819,411.7304,378.9406021,377.8261537,nan,nan,nan,nan
1398490182,401.1494158,399.7304,375.7547614,369.1723075,nan,nan,nan,nan
1398490183,392.9984724,399.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490184,379.956963,399.7304,359.825558,360.5184613,nan,nan,nan,nan
1398490185,373.4362082,387.7304,363.0113987,358.787692,nan,nan,nan,nan
1398490188,383.2173403,399.7304,366.1972394,363.9799997,nan,nan,nan,nan
1398490189,391.3682837,387.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490190,399.5192271,399.7304,375.7547614,374.3646152,nan,nan,nan,nan
1398490191,402.7796045,399.7304,375.7547614,374.3646152,nan,nan,nan,nan
1398490192,392.9984724,411.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490194,386.4777177,387.7304,363.0113987,363.9799997,nan,nan,nan,nan
1398490195,376.6965856,387.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490196,370.1758309,387.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490197,376.6965856,399.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490199,391.3682837,411.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490201,394.6286611,411.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490202,392.9984724,399.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490203,391.3682837,387.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490204,394.6286611,387.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490205,389.7380951,399.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490208,381.5871516,411.7304,372.5689207,367.4415382,nan,nan,nan,nan
1398490209,384.847529,363.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490210,384.847529,399.7304,363.0113987,362.2492305,nan,nan,nan,nan
1398490211,379.956963,375.7304,363.0113987,362.2492305,nan,nan,nan,nan
1398490212,388.1079064,399.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490214,409.3003592,411.7304,375.7547614,374.3646152,nan,nan,nan,nan
1398490215,410.9305479,399.7304,372.5689207,376.0953844,nan,nan,nan,nan
1398490217,391.3682837,375.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490218,368.5456422,387.7304,366.1972394,358.787692,nan,nan,nan,nan
1398490220,365.3939441,399.7304,366.1972394,357.0569228,nan,nan,nan,nan
1398490222,404.4097932,411.7304,375.7547614,377.8261537,nan,nan,nan,nan
1398490223,409.3003592,411.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490224,410.9305479,399.7304,378.9406021,383.0184614,nan,nan,nan,nan
1398490225,406.0399819,375.7304,372.5689207,381.2876921,nan,nan,nan,nan
1398490227,378.3267743,399.7304,359.825558,357.0569228,nan,nan,nan,nan
1398490229,365.3939441,375.7304,359.825558,357.0569228,nan,nan,nan,nan
1398490230,363.7637554,387.7304,363.0113987,357.0569228,nan,nan,nan,nan
1398490231,370.1758309,387.7304,369.3830801,360.5184613,nan,nan,nan,nan
1398490232,386.4777177,411.7304,372.5689207,367.4415382,nan,nan,nan,nan
1398490234,401.1494158,399.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490236,412.5607366,411.7304,375.7547614,381.2876921,nan,nan,nan,nan
1398490237,389.7380951,387.7304,359.825558,363.9799997,nan,nan,nan,nan
1398490238,379.956963,387.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490239,365.3939441,387.7304,359.825558,355.3261536,nan,nan,nan,nan
1398490240,358.8731893,375.7304,366.1972394,351.8646151,nan,nan,nan,nan
1398490242,391.3682837,387.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490243,396.2588498,411.7304,378.9406021,376.0953844,nan,nan,nan,nan
1398490244,406.0399819,411.7304,378.9406021,384.7492306,nan,nan,nan,nan
1398490245,406.0399819,411.7304,378.9406021,383.0184614,nan,nan,nan,nan
1398490246,392.9984724,399.7304,366.1972394,362.2492305,nan,nan,nan,nan
1398490249,358.8731893,363.7304,359.825558,351.8646151,nan,nan,nan,nan
1398490250,368.5456422,387.7304,363.0113987,357.0569228,nan,nan,nan,nan
1398490251,386.4777177,399.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490252,404.4097932,411.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490254,412.5607366,411.7304,382.1264428,383.0184614,nan,nan,nan,nan
1398490255,404.4097932,399.7304,369.3830801,372.6338459,nan,nan,nan,nan
1398490256,388.1079064,387.7304,359.825558,367.4415382,nan,nan,nan,nan
1398490258,358.8731893,363.7304,359.825558,350.1338458,nan,nan,nan,nan
1398490259,350.7222459,375.7304,353.4538767,344.9415381,nan,nan,nan,nan
1398490260,365.3939441,387.7304,366.1972394,351.8646151,nan,nan,nan,nan
1398490262,394.6286611,411.7304,382.1264428,383.0184614,nan,nan,nan,nan
1398490263,401.1494158,423.7304,382.1264428,383.0184614,nan,nan,nan,nan
1398490264,412.5607366,423.7304,382.1264428,384.7492306,nan,nan,nan,nan
1398490265,423.9720574,423.7304,382.1264428,384.7492306,nan,nan,nan,nan
1398490266,409.3003592,411.7304,366.1972394,374.3646152,nan,nan,nan,nan
1398490269,362.1335667,375.7304,359.825558,350.1338458,nan,nan,nan,nan
1398490270,362.1335667,375.7304,363.0113987,350.1338458,nan,nan,nan,nan
1398490271,371.8060196,387.7304,363.0113987,355.3261536,nan,nan,nan,nan
1398490272,378.3267743,387.7304,372.5689207,367.4415382,nan,nan,nan,nan
1398490274,396.2588498,411.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490276,406.0399819,411.7304,375.7547614,377.8261537,nan,nan,nan,nan
1398490277,402.7796045,411.7304,369.3830801,372.6338459,nan,nan,nan,nan
1398490278,378.3267743,399.7304,359.825558,360.5184613,nan,nan,nan,nan
1398490280,371.8060196,411.7304,363.0113987,353.5953843,nan,nan,nan,nan
1398490282,397.8890385,375.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490283,402.7796045,423.7304,375.7547614,377.8261537,nan,nan,nan,nan
1398490284,394.6286611,387.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490285,386.4777177,399.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490286,378.3267743,399.7304,359.825558,353.5953843,nan,nan,nan,nan
1398490289,370.1758309,399.7304,369.3830801,362.2492305,nan,nan,nan,nan
1398490291,394.6286611,411.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490292,399.5192271,399.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490293,396.2588498,387.7304,372.5689207,374.3646152,nan,nan,nan,nan
1398490294,389.7380951,387.7304,369.3830801,372.6338459,nan,nan,nan,nan
1398490295,383.2173403,399.7304,372.5689207,365.710769,nan,nan,nan,nan
1398490297,394.6286611,399.7304,363.0113987,365.710769,nan,nan,nan,nan
1398490298,401.1494158,399.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490299,391.3682837,387.7304,363.0113987,367.4415382,nan,nan,nan,nan
1398490300,379.956963,399.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490301,378.3267743,363.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490303,383.2173403,387.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490304,388.1079064,399.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490305,386.4777177,399.7304,366.1972394,363.9799997,nan,nan,nan,nan
1398490306,381.5871516,399.7304,372.5689207,365.710769,nan,nan,nan,nan
1398490309,388.1079064,411.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490311,392.9984724,411.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490312,401.1494158,399.7304,369.3830801,377.8261537,nan,nan,nan,nan
1398490313,402.7796045,411.7304,372.5689207,374.3646152,nan,nan,nan,nan
1398490314,397.8890385,387.7304,363.0113987,369.1723075,nan,nan,nan,nan
1398490315,378.3267743,387.7304,366.1972394,363.9799997,nan,nan,nan,nan
1398490317,378.3267743,375.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490319,376.6965856,399.7304,359.825558,360.5184613,nan,nan,nan,nan
1398490320,376.6965856,387.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490321,383.2173403,387.7304,369.3830801,372.6338459,nan,nan,nan,nan
1398490322,407.6701706,411.7304,382.1264428,376.0953844,nan,nan,nan,nan
1398490324,410.9305479,411.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490325,389.7380951,399.7304,366.1972394,363.9799997,nan,nan,nan,nan
1398490326,373.4362082,375.7304,359.825558,365.710769,nan,nan,nan,nan
1398490327,375.0663969,375.7304,363.0113987,362.2492305,nan,nan,nan,nan
1398490330,388.1079064,399.7304,372.5689207,367.4415382,nan,nan,nan,nan
1398490332,392.9984724,387.7304,372.5689207,372.6338459,nan,nan,nan,nan
1398490333,392.9984724,399.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490334,391.3682837,411.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490335,384.847529,387.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490336,388.1079064,387.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490338,383.2173403,387.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490341,373.4362082,387.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490342,386.4777177,399.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490343,397.8890385,387.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490344,399.5192271,399.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490346,397.8890385,399.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490347,388.1079064,387.7304,363.0113987,365.710769,nan,nan,nan,nan
1398490348,381.5871516,399.7304,359.825558,362.2492305,nan,nan,nan,nan
1398490349,363.7637554,387.7304,369.3830801,353.5953843,nan,nan,nan,nan
1398490351,373.4362082,387.7304,369.3830801,363.9799997,nan,nan,nan,nan
1398490353,396.2588498,411.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490354,397.8890385,399.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490355,394.6286611,399.7304,372.5689207,372.6338459,nan,nan,nan,nan
1398490356,396.2588498,387.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490357,391.3682837,375.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490360,386.4777177,387.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490361,383.2173403,375.7304,372.5689207,363.9799997,nan,nan,nan,nan
1398490362,381.5871516,399.7304,366.1972394,360.5184613,nan,nan,nan,nan
1398490363,379.956963,387.7304,369.3830801,360.5184613,nan,nan,nan,nan
1398490365,373.4362082,399.7304,366.1972394,360.5184613,nan,nan,nan,nan
1398490367,388.1079064,399.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490368,404.4097932,411.7304,375.7547614,374.3646152,nan,nan,nan,nan
1398490369,402.7796045,411.7304,372.5689207,374.3646152,nan,nan,nan,nan
1398490370,386.4777177,387.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490371,371.8060196,375.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490373,378.3267743,399.7304,366.1972394,362.2492305,nan,nan,nan,nan
1398490374,386.4777177,399.7304,375.7547614,362.2492305,nan,nan,nan,nan
1398490375,389.7380951,399.7304,375.7547614,365.710769,nan,nan,nan,nan
1398490376,394.6286611,411.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490377,396.2588498,387.7304,369.3830801,372.6338459,nan,nan,nan,nan
1398490380,383.2173403,399.7304,363.0113987,362.2492305,nan,nan,nan,nan
1398490381,378.3267743,399.7304,366.1972394,360.5184613,nan,nan,nan,nan
1398490382,375.0663969,399.7304,369.3830801,360.5184613,nan,nan,nan,nan
1398490383,368.5456422,399.7304,363.0113987,357.0569228,nan,nan,nan,nan
1398490385,373.4362082,387.7304,369.3830801,360.5184613,nan,nan,nan,nan
1398490387,406.0399819,411.7304,385.3122835,379.5569229,nan,nan,nan,nan
1398490388,422.3418687,435.7304,382.1264428,388.2107691,nan,nan,nan,nan
1398490389,415.821114,423.7304,375.7547614,383.0184614,nan,nan,nan,nan
1398490390,386.4777177,387.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490392,355.612812,387.7304,353.4538767,344.9415381,nan,nan,nan,nan
1398490393,365.3939441,399.7304,363.0113987,351.8646151,nan,nan,nan,nan
1398490394,391.3682837,399.7304,378.9406021,372.6338459,nan,nan,nan,nan
1398490395,399.5192271,387.7304,378.9406021,381.2876921,nan,nan,nan,nan
1398490396,407.6701706,399.7304,382.1264428,384.7492306,nan,nan,nan,nan
1398490398,397.8890385,411.7304,372.5689207,376.0953844,nan,nan,nan,nan
1398490402,373.4362082,387.7304,366.1972394,355.3261536,nan,nan,nan,nan
1398490403,384.847529,399.7304,369.3830801,363.9799997,nan,nan,nan,nan
1398490404,396.2588498,399.7304,375.7547614,376.0953844,nan,nan,nan,nan
1398490405,401.1494158,387.7304,375.7547614,379.5569229,nan,nan,nan,nan
1398490406,394.6286611,411.7304,372.5689207,372.6338459,nan,nan,nan,nan
1398490408,376.6965856,411.7304,369.3830801,362.2492305,nan,nan,nan,nan
1398490410,371.8060196,375.7304,359.825558,358.787692,nan,nan,nan,nan
1398490411,378.3267743,387.7304,359.825558,358.787692,nan,nan,nan,nan
1398490412,389.7380951,387.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490413,394.6286611,399.7304,372.5689207,372.6338459,nan,nan,nan,nan
1398490415,379.956963,399.7304,372.5689207,367.4415382,nan,nan,nan,nan
1398490416,373.4362082,375.7304,372.5689207,365.710769,nan,nan,nan,nan
1398490417,384.847529,399.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490418,392.9984724,399.7304,375.7547614,365.710769,nan,nan,nan,nan
1398490420,406.0399819,399.7304,372.5689207,376.0953844,nan,nan,nan,nan
1398490422,358.8731893,375.7304,356.6397173,348.4030766,nan,nan,nan,nan
1398490423,353.9826233,387.7304,356.6397173,346.6723074,nan,nan,nan,nan
1398490424,357.2430007,375.7304,366.1972394,351.8646151,nan,nan,nan,nan
1398490425,379.956963,399.7304,375.7547614,365.710769,nan,nan,nan,nan
1398490426,407.6701706,411.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490428,402.7796045,387.7304,372.5689207,376.0953844,nan,nan,nan,nan
1398490429,370.1758309,375.7304,359.825558,360.5184613,nan,nan,nan,nan
1398490430,365.3939441,375.7304,359.825558,358.787692,nan,nan,nan,nan
1398490431,362.1335667,399.7304,366.1972394,353.5953843,nan,nan,nan,nan
1398490433,384.847529,399.7304,375.7547614,363.9799997,nan,nan,nan,nan
1398490435,417.4513026,411.7304,382.1264428,386.4799999,nan,nan,nan,nan
1398490436,415.821114,399.7304,375.7547614,386.4799999,nan,nan,nan,nan
1398490437,394.6286611,387.7304,369.3830801,374.3646152,nan,nan,nan,nan
1398490438,376.6965856,399.7304,359.825558,357.0569228,nan,nan,nan,nan
1398490439,365.3939441,387.7304,363.0113987,350.1338458,nan,nan,nan,nan
1398490442,391.3682837,387.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490443,396.2588498,399.7304,375.7547614,377.8261537,nan,nan,nan,nan
1398490444,399.5192271,399.7304,375.7547614,379.5569229,nan,nan,nan,nan
1398490445,384.847529,399.7304,372.5689207,363.9799998,nan,nan,nan,nan
1398490446,365.3939441,387.7304,366.1972394,355.3261536,nan,nan,nan,nan
1398490448,378.3267743,387.7304,366.1972394,360.5184613,nan,nan,nan,nan
1398490449,394.6286611,399.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490450,407.6701706,411.7304,369.3830801,381.2876921,nan,nan,nan,nan
1398490451,407.6701706,399.7304,378.9406021,383.0184614,nan,nan,nan,nan
1398490453,391.3682837,411.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490455,357.2430007,375.7304,353.4538767,343.2107689,nan,nan,nan,nan
1398490456,352.3524346,363.7304,353.4538767,344.9415381,nan,nan,nan,nan
1398490457,350.7222459,375.7304,353.4538767,350.1338458,nan,nan,nan,nan
1398490458,370.1758309,399.7304,369.3830801,360.5184613,nan,nan,nan,nan
1398490460,425.6022461,423.7304,385.3122835,393.4030768,nan,nan,nan,nan
1398490463,381.5871516,399.7304,359.825558,360.5184613,nan,nan,nan,nan
1398490464,363.7637554,387.7304,359.825558,346.6723074,nan,nan,nan,nan
1398490465,360.503378,387.7304,359.825558,346.6723074,nan,nan,nan,nan
1398490466,365.3939441,387.7304,359.825558,348.4030766,nan,nan,nan,nan
1398490467,396.2588498,399.7304,372.5689207,376.0953844,nan,nan,nan,nan
1398490469,412.5607366,399.7304,378.9406021,381.2876921,nan,nan,nan,nan
1398490470,404.4097932,399.7304,375.7547614,376.0953844,nan,nan,nan,nan
1398490472,362.1335667,387.7304,359.825558,353.5953843,nan,nan,nan,nan
1398490473,365.3939441,375.7304,359.825558,353.5953843,nan,nan,nan,nan
1398490474,388.1079064,387.7304,372.5689207,365.710769,nan,nan,nan,nan
1398490477,399.5192271,411.7304,375.7547614,374.3646152,nan,nan,nan,nan
1398490478,394.6286611,399.7304,369.3830801,374.3646152,nan,nan,nan,nan
1398490479,386.4777177,375.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490480,376.6965856,387.7304,359.825558,358.787692,nan,nan,nan,nan
1398490481,376.6965856,399.7304,359.825558,355.3261536,nan,nan,nan,nan
1398490484,399.5192271,399.7304,375.7547614,370.9030767,nan,nan,nan,nan
1398490485,407.6701706,399.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490486,407.6701706,411.7304,375.7547614,377.8261537,nan,nan,nan,nan
1398490487,384.847529,387.7304,363.0113987,362.2492305,nan,nan,nan,nan
1398490489,360.503378,399.7304,359.825558,350.1338458,nan,nan,nan,nan
1398490491,370.1758309,387.7304,363.0113987,353.5953843,nan,nan,nan,nan
1398490492,388.1079064,387.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490493,401.1494158,399.7304,372.5689207,374.3646152,nan,nan,nan,nan
1398490494,401.1494158,411.7304,372.5689207,372.6338459,nan,nan,nan,nan
1398490495,384.847529,387.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490497,371.8060196,387.7304,369.3830801,360.5184613,nan,nan,nan,nan
1398490498,371.8060196,387.7304,366.1972394,360.5184613,nan,nan,nan,nan
1398490499,381.5871516,399.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490500,388.1079064,399.7304,369.3830801,363.9799997,nan,nan,nan,nan
1398490501,399.5192271,399.7304,372.5689207,376.0953844,nan,nan,nan,nan
1398490504,371.8060196,399.7304,366.1972394,353.5953843,nan,nan,nan,nan
1398490505,371.8060196,387.7304,359.825558,353.5953843,nan,nan,nan,nan
1398490506,373.4362082,375.7304,366.1972394,355.3261536,nan,nan,nan,nan
1398490507,379.956963,399.7304,372.5689207,363.9799997,nan,nan,nan,nan
1398490509,397.8890385,387.7304,372.5689207,372.6338459,nan,nan,nan,nan
1398490511,397.8890385,399.7304,366.1972394,372.6338459,nan,nan,nan,nan
1398490512,394.6286611,399.7304,366.1972394,369.1723075,nan,nan,nan,nan
1398490513,384.847529,375.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490514,376.6965856,399.7304,363.0113987,362.2492305,nan,nan,nan,nan
1398490515,370.1758309,375.7304,363.0113987,353.5953843,nan,nan,nan,nan
1398490517,384.847529,399.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490519,412.5607366,411.7304,378.9406021,381.2876921,nan,nan,nan,nan
1398490520,415.821114,411.7304,378.9406021,381.2876921,nan,nan,nan,nan
1398490521,399.5192271,399.7304,366.1972394,372.6338459,nan,nan,nan,nan
1398490522,360.503378,363.7304,353.4538767,355.3261536,nan,nan,nan,nan
1398490525,371.8060196,387.7304,363.0113987,357.0569228,nan,nan,nan,nan
1398490526,392.9984724,399.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490527,406.0399819,411.7304,378.9406021,384.7492306,nan,nan,nan,nan
1398490528,402.7796045,399.7304,375.7547614,384.7492306,nan,nan,nan,nan
1398490530,389.7380951,387.7304,363.0113987,363.9799997,nan,nan,nan,nan
1398490532,365.2852648,375.7304,353.4538767,351.8646151,nan,nan,nan,nan
1398490533,363.7637554,375.7304,359.825558,355.3261536,nan,nan,nan,nan
1398490534,378.3267743,399.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490535,399.5192271,399.7304,378.9406021,376.0953844,nan,nan,nan,nan
1398490537,401.1494158,423.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490538,371.8060196,387.7304,359.825558,362.2492305,nan,nan,nan,nan
1398490539,379.956963,399.7304,366.1972394,362.2492305,nan,nan,nan,nan
1398490540,381.5871516,375.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490541,391.3682837,399.7304,372.5689207,370.9030767,nan,nan,nan,nan
1398490543,384.847529,399.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490546,386.4777177,399.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490547,389.7380951,399.7304,369.3830801,363.9799998,nan,nan,nan,nan
1398490548,391.3682837,399.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490549,384.847529,399.7304,363.0113987,367.4415382,nan,nan,nan,nan
1398490550,386.4777177,399.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490552,379.956963,387.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490553,376.6965856,399.7304,369.3830801,363.9799997,nan,nan,nan,nan
1398490554,375.0663969,399.7304,372.5689207,363.9799997,nan,nan,nan,nan
1398490555,379.956963,399.7304,372.5689207,365.710769,nan,nan,nan,nan
1398490557,392.9984724,399.7304,366.1972394,363.9799997,nan,nan,nan,nan
1398490559,392.9984724,411.7304,366.1972394,369.1723075,nan,nan,nan,nan
1398490560,389.7380951,387.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490561,388.1079064,399.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490562,384.847529,387.7304,369.3830801,360.5184613,nan,nan,nan,nan
1398490564,370.1758309,387.7304,363.0113987,358.787692,nan,nan,nan,nan
1398490567,379.956963,399.7304,372.5689207,367.4415382,nan,nan,nan,nan
1398490568,396.2588498,411.7304,375.7547614,369.1723075,nan,nan,nan,nan
1398490569,406.0399819,399.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490570,397.8890385,399.7304,369.3830801,372.6338459,nan,nan,nan,nan
1398490571,381.5871516,375.7304,363.0113987,360.5184613,nan,nan,nan,nan
1398490573,358.8731893,363.7304,359.825558,353.5953843,nan,nan,nan,nan
1398490574,358.8731893,375.7304,369.3830801,353.5953843,nan,nan,nan,nan
1398490576,384.847529,387.7304,369.3830801,363.9799997,nan,nan,nan,nan
1398490577,401.1494158,399.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490579,402.7796045,411.7304,372.5689207,377.8261537,nan,nan,nan,nan
1398490581,384.847529,387.7304,363.0113987,358.787692,nan,nan,nan,nan
1398490582,362.1335667,387.7304,350.268036,344.9415381,nan,nan,nan,nan
1398490583,363.7637554,375.7304,356.6397173,350.1338458,nan,nan,nan,nan
1398490584,371.8060196,399.7304,366.1972394,357.0569228,nan,nan,nan,nan
1398490586,397.8890385,411.7304,375.7547614,372.6338459,nan,nan,nan,nan
1398490588,383.2173403,387.7304,372.5689207,367.4415382,nan,nan,nan,nan
1398490589,379.956963,387.7304,369.3830801,363.9799997,nan,nan,nan,nan
1398490590,391.3682837,411.7304,366.1972394,363.9799998,nan,nan,nan,nan
1398490591,394.6286611,411.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490592,386.4777177,399.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490594,379.956963,387.7304,359.825558,360.5184613,nan,nan,nan,nan
1398490596,381.5871516,399.7304,366.1972394,358.787692,nan,nan,nan,nan
1398490597,379.956963,399.7304,369.3830801,363.9799998,nan,nan,nan,nan
1398490598,384.847529,387.7304,369.3830801,367.4415382,nan,nan,nan,nan
1398490599,399.5192271,399.7304,372.5689207,370.9030767,nan,nan,nan,nan
1398490601,392.9984724,387.7304,366.1972394,363.9799997,nan,nan,nan,nan
1398490602,375.0663969,375.7304,359.825558,358.787692,nan,nan,nan,nan
1398490603,357.2430007,387.7304,366.1972394,353.5953843,nan,nan,nan,nan
1398490604,362.1335667,387.7304,359.825558,355.3261536,nan,nan,nan,nan
1398490606,406.0399819,399.7304,378.9406021,379.5569229,nan,nan,nan,nan
1398490608,407.6701706,399.7304,375.7547614,381.2876921,nan,nan,nan,nan
1398490609,396.2588498,399.7304,372.5689207,370.9030767,nan,nan,nan,nan
1398490610,378.3267743,387.7304,359.825558,357.0569228,nan,nan,nan,nan
1398490611,373.4362082,387.7304,359.825558,353.5953843,nan,nan,nan,nan
1398490612,373.4362082,387.7304,366.1972394,357.0569228,nan,nan,nan,nan
1398490614,389.7380951,411.7304,366.1972394,362.2492305,nan,nan,nan,nan
1398490615,388.1079064,399.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490616,381.5871516,387.7304,372.5689207,369.1723075,nan,nan,nan,nan
1398490617,383.2173403,411.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490619,402.7796045,399.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490621,396.2588498,399.7304,369.3830801,370.9030767,nan,nan,nan,nan
1398490622,388.1079064,387.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490623,379.956963,387.7304,359.825558,357.0569228,nan,nan,nan,nan
1398490624,373.4362082,399.7304,359.825558,355.3261536,nan,nan,nan,nan
1398490626,378.3267743,411.7304,372.5689207,363.9799997,nan,nan,nan,nan
1398490628,392.9984724,387.7304,369.3830801,369.1723075,nan,nan,nan,nan
1398490629,396.2588498,387.7304,366.1972394,367.4415382,nan,nan,nan,nan
1398490630,386.4777177,411.7304,369.3830801,365.710769,nan,nan,nan,nan
1398490631,384.847529,387.7304,366.1972394,365.710769,nan,nan,nan,nan
1398490632,391.3682837,399.7304,369.3830801,365.710769,nan,nan,nan,nan
